genres,title,id
['Action'],NeXus: One Core,341080
"['Casual', 'Simulation', 'Strategy']",MOAI: Build Your Dream,338980
"['Action', 'Adventure', 'Indie']",Never Alone: Original Soundtrack,351740
"['Action', 'RPG']",PAYDAY 2: The Butcher's AK/CAR Mod Pack,351890
"['Adventure', 'RPG', 'Strategy']",Agarest 2 - Bundle #1,343420
['Action'],DRAGON BALL XENOVERSE,323470
['Action'],DYNASTY WARRIORS® 8 Empires,322520
['Action'],"DW8E: Edit Parts - Face, Hair &amp; Accessary Pack",348680
['Action'],DW8E: Special Costume Pack 1,349930
['Action'],DW8E: Special Costume Pack 2,349931
['Action'],DW8E: Old Costume Pack 1,349932
['Action'],DW8E: Old Costume Pack 2,349933
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cars - “Good Times Roll”,342782
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cars - “Just What I Needed”,342780
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cars - “You’re All I’ve Got Tonight”,342783
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cars - “Let’s Go”,342781
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cars - “Bye Bye Love”,342784
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cars Song Pack,342785
"['Action', 'Adventure']",Shiftlings,310810
['Action'],Call of Duty®: Advanced Warfare - Havoc,318791
['Adventure'],White Night,301560
"['Action', 'Indie']",Tallowmere,340520
"['Indie', 'Early Access']",Damnation City of Death,346800
"['Adventure', 'Casual', 'Indie', 'RPG']",Mighty Dungeons,349550
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS (Heroes In the Sky),342570
"['Action', 'Casual', 'RPG', 'Simulation', 'Strategy']",HIS - Blueprint Pack,353930
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - Rare Flight Pack,353740
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - Extend  Pack,353741
"['Action', 'Adventure']",RER2 Episode Two: Contemplation,319810
"['Indie', 'Simulation', 'Strategy']",Marble Age,346810
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - Battle Pack,353742
"['Indie', 'RPG', 'Strategy']",Talisman: Digital Edition - Season Pass,258817
"['Indie', 'RPG', 'Strategy']",Talisman - Character Pack #9 - Shape Shifter,267778
"['Action', 'Indie', 'Strategy', 'Early Access']",Pixel: ru²,351170
"['Action', 'Indie', 'Strategy']",Pixel: ru² Demo,351270
['Indie'],Pixel: ru² | Soundtrack,351280
"['Action', 'Indie']",ARMED SEVEN,349690
['RPG'],The I of the Dragon,279720
"['Action', 'RPG']",PAYDAY 2: The OVERKILL Pack,348090
"['Adventure', 'Indie', 'Simulation']",This War of Mine - War Child Charity DLC,348040
"['Adventure', 'Casual', 'Indie']",Shelter 2,275100
"['Adventure', 'Casual', 'Indie']",Frankenstein: Master of Death,347430
"['Adventure', 'Casual']",The Fool,334490
"['Adventure', 'Indie']",Pneuma: Breath of Life - Soundtrack,349050
"['Adventure', 'Indie', 'RPG']",After Reset RPG Demo,355320
"['Adventure', 'Casual']",Night Mysteries: The Amphora Prisoner - Official Soundtrack,355300
"['Action', 'Adventure']",Assassin’s Creed® Rogue - Time Saver: Activities Pack,339031
"['Indie', 'Racing', 'Simulation', 'Sports']",Assetto Corsa - Dream Pack 1,347990
"['Adventure', 'Indie', 'RPG']",The Albino Hunter,355520
"['Action', 'Adventure']",Assassin’s Creed® Rogue - Time Saver: Resource Pack,339033
"['Action', 'Casual', 'Strategy']",HIS - [P-38J] Lightning R.Bong Pack,352680
"['Adventure', 'Indie', 'RPG']",Starship Traveller,348180
"['Adventure', 'Casual', 'Indie']",Drizzlepath,355760
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer']",TDP4:Team Battle,340540
['Simulation'],Train Simulator: MRCE BR 185.5 Loco Add-On,277758
"['Simulation', 'Strategy', 'Early Access']",Automation - The Car Company Tycoon Game,293760
['Strategy'],Sid Meier's Starships,282210
['Strategy'],Spirit of War,352190
['Action'],Call of Duty®: Advanced Warfare - Championship Premium Personalization Pack,343600
['Simulation'],FSX: Steam Edition - Piper PA-28RT-201 Arrow IV Add-On,353620
"['Adventure', 'RPG', 'Strategy']",Agarest 2 - Bundle #3,343940
"['Adventure', 'Indie']",Bermuda,337630
"['Action', 'Adventure', 'Indie', 'RPG']",Oceanhorn: Monster of Uncharted Seas,339200
"['Adventure', 'Indie']",Bermuda Demo,337640
"['Action', 'Casual', 'Indie']",Battletank LOBA,337730
"['Adventure', 'Indie', 'RPG']",StarCrawlers Soundtrack,352021
"['Action', 'Adventure', 'Indie']",Woolfe - The Red Hood Diaries,281940
"['Indie', 'RPG', 'Strategy']",Enemy,339570
"['Casual', 'Simulation']",Rocksmith® 2014 – Stiff Little Fingers - “Alternative Ulster”,342791
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cranberries - “Zombie”,342790
"['Casual', 'Simulation']",Rocksmith® 2014 – Dropkick Murphys - “I’m Shipping Up to Boston”,342792
"['Adventure', 'Indie', 'RPG']",Spellbind,353600
"['Casual', 'Simulation']",Rocksmith® 2014 – Villagers - “Becoming a Jackal”,342794
['Indie'],Eron,356880
"['Casual', 'Simulation']",Rocksmith® 2014 – Flogging Molly - “Drunken Lullabies”,342793
"['Adventure', 'Indie']",Three Fourths Home: Extended Edition - Art Book &amp; Soundtrack,357240
"['Action', 'Adventure']",Dead Rising 2 - Psychopath Skills Pack,353051
['Indie'],Glorkian Warrior: The Trials Of Glork,341120
"['Action', 'Free to Play', 'RPG']",Modular Combat,349480
"['Action', 'Indie', 'RPG']",Trapped Dead: Lockdown,305500
"['Action', 'Adventure', 'Indie']",Incognito,348530
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",Factions: Origins of Malu,339530
"['Adventure', 'Indie', 'RPG']",Official Guide - Millennium,306100
['Simulation'],World of Subways 4 – New York Line 7,343070
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Russian Paint Jobs Pack,347213
"['Casual', 'Strategy']",12 Labours of Hercules,342580
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",Time Tracer's DLC Package,357660
"['Action', 'Free to Play', 'Indie']",Walkover,348700
"['Action', 'Casual', 'Indie']",Exowar,358610
"['Action', 'Indie']",Dungeon Highway,353340
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",Axis Game Factory's AGFPRO - Voxel Sculpt DLC,352111
"['Action', 'Adventure']",Blade Kitten: Soundtrack + Remixes,357171
['Simulation'],3d Bridges,358700
"['Action', 'Adventure']",Blade Kitten: Comic Pack - Dirty Angels,357170
['Simulation'],Hospital Manager,348290
['Strategy'],Total War: ATTILA - Celts Culture Pack,343461
['Strategy'],Etherium,245370
"['Simulation', 'Strategy']",The Corporate Machine,351080
"['Racing', 'Simulation']",Aquadelic GT,321450
"['Action', 'Adventure', 'Indie']",Red Lake,357290
"['Indie', 'Strategy']",Band of Drones,356710
"['Indie', 'Simulation', 'Strategy']",Influent DLC - Suomi [Learn Finnish],338372
"['Adventure', 'RPG', 'Strategy', 'Early Access']",FLAMBERGE,355420
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - [Avatar] XF5U Pack,356123
"['Action', 'Free to Play', 'Massively Multiplayer']",TDP5 Arena 3D,355070
"['Casual', 'Indie', 'RPG', 'Simulation']",1931: Scheherazade at the Library of Pergamum,334850
['Simulation'],Train Simulator: Grand Central Class 180 'Adelante' DMU Add-On,277763
"['Indie', 'RPG', 'Strategy']",Ironcast,327670
"['Action', 'Adventure', 'Indie']",Spirits of Xanadu,312230
"['Casual', 'Strategy']",Claws &amp; Feathers,354310
"['Action', 'Adventure']",Resident Evil 5 - UNTOLD STORIES BUNDLE,352000
"['Free to Play', 'Massively Multiplayer', 'RPG']",ArcheAge,304030
"['RPG', 'Simulation', 'Strategy']",Tropico 5 - Supervillain,306399
"['Adventure', 'Casual']",Grim Legends 2: Song of the Dark Swan,279800
"['Adventure', 'Casual', 'Indie']",Voices from the Sea - Plus,356440
"['Action', 'RPG']",PAYDAY 2: The Butcher's BBQ Pack,358150
"['Adventure', 'RPG', 'Strategy']",Agarest 2 - Bundle #5,343423
"['Simulation', 'Strategy']",Arms Dealer,325630
"['Action', 'Indie']",Venusian Vengeance,351240
"['Adventure', 'Indie']",The Moment of Silence,339840
"['Adventure', 'Indie']",An Octave Higher,352780
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Pixel Puzzles 2: Anime,350810
['Utilities'],TyranoBuilder Visual Novel Studio,345370
"['Racing', 'Simulation', 'Sports']",RIDE,345660
"['Action', 'Adventure', 'Indie', 'RPG']",//SNOWFLAKE TATTOO//,355430
"['Indie', 'RPG', 'Strategy']",Age of Fear 2: The Chaos Lord GOLD,341150
"['Indie', 'Strategy']",Star Ruler 2,282590
"['Action', 'Indie']",Keebles,347040
"['Casual', 'Indie']",Jones On Fire Soundtrack,350260
"['Action', 'Casual', 'Indie', 'Racing']",Jones On Fire,270810
"['Action', 'Free to Play', 'Indie']",Fortress Forever,253530
"['Casual', 'RPG']",Deadly Sin,354730
"['Casual', 'Indie', 'Strategy']",Unium,357600
"['Racing', 'Simulation', 'Sports']",RIDE: Yamaha Historical Bikes,347450
"['Action', 'Adventure', 'Free to Play']",Half-Life 2: Update,290930
['Adventure'],Princess Evangile All Ages Version,344630
"['Action', 'Adventure', 'Indie']",A Pixel Story Original Soundtrack,357440
"['Action', 'Adventure', 'Indie']",A Pixel Story,339460
"['Action', 'Indie']",Attack of the Labyrinth +,357830
['Audio Production'],MAGIX Music Maker Hip Hop Edition 6,356940
['Action'],Pre-purchase Reward Set,352150
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters,311730
['Action'],Fun Theme Set,358140
['Action'],Halloween + Debut Costume Set,358141
"['Casual', 'Free to Play', 'Indie']",AdVenture Capitalist,346900
"['Indie', 'RPG', 'Simulation']",The Spatials,346420
"['Action', 'Indie', 'Strategy']",Bloodsports.TV,336420
['Strategy'],Locust - Expansion Pack,351930
"['RPG', 'Strategy', 'Early Access']",KeeperRL,329970
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap - “Tonight I’m Gonna Rock You Tonight”,342801
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap - “Stonehenge”,342803
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap - “Gimme Some Money”,342804
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap - “Big Bottom”,342802
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap - “Sex Farm”,342805
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap Song Pack,342806
"['Indie', 'Strategy']",BattleLore: Command,348400
"['Action', 'Indie']",Paperbound,339690
['Racing'],Trials Fusion - After the Incident,355770
"['Action', 'Adventure', 'Indie', 'Early Access']",The District,357770
"['Adventure', 'Casual', 'Indie']",15 Days,342990
"['Adventure', 'Indie']",Hare In The Hat,359810
"['Action', 'Strategy']",The Defenders: The Second Wave,351400
"['Adventure', 'Indie', 'Simulation']",Make it indie!,357900
"['Action', 'Adventure', 'Free to Play', 'Indie']",LA Cops Soundtrack,318490
"['Adventure', 'Indie', 'Strategy']",gravilon,355150
"['Adventure', 'Casual', 'Indie']",Jaques Roque,344960
"['Adventure', 'Casual', 'Indie', 'Simulation']",Grass Simulator,331200
"['Casual', 'Indie', 'Simulation']",Grass Simulator - Soundtrack,341610
['Simulation'],Hawk for DCS World,316962
"['Action', 'Adventure']",LEGO Batman 3: Beyond Gotham DLC: Heroines and Villainesses Character Pack,335800
"['Simulation', 'Strategy']",1942: The Pacific Air War,347230
"['Adventure', 'RPG']",Challenge of the Five Realms: Spellbound in the World of Nhagardia,347240
"['Action', 'Adventure', 'Indie']",The Talos Principle - Serious DLC,360820
['Simulation'],F-19 Stealth Fighter,347250
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Sports']",Freestyle 2: Street Basketball,339610
"['Casual', 'Indie', 'Strategy']",R.O.O.T.S,357930
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park,311840
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park - Wild Creatures,337970
"['Adventure', 'RPG', 'Simulation', 'Strategy']",Hyperspeed,347260
"['Action', 'RPG']",DARK SOULS™ II: Scholar of the First Sin,335300
"['Action', 'Simulation']",Knights of the Sky,347270
"['Action', 'Indie']",Gare Sapphire Mechs,359090
"['Indie', 'Strategy']",War for the Overworld - Underlord Edition Upgrade,239391
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - [Avatar] Ho229 Pack,356122
['Simulation'],Train Simulator: Network SouthEast Class 415 '4EPB' EMU Add-On,277765
"['Adventure', 'Indie', 'Simulation']",Astronaut Simulator,356770
['Strategy'],Battle Academy 2 - Battle of Kursk,345930
"['Adventure', 'Indie']",Shutter,359560
['Simulation'],Farming Simulator 15 - JCB,345740
"['Action', 'Indie']",Depth - Corsair APS Skin,361312
"['Action', 'Indie']",Depth - Corsair P-11 Skin,361313
"['Action', 'Indie']",Depth - Corsair Knife Skin,361314
"['Indie', 'Strategy']",War for the Overworld,230190
"['Action', 'Indie']",Depth - Legendary Hammerhead Skin,361310
['Indie'],Return NULL - Episode 1,357370
"['Casual', 'Indie', 'Simulation', 'Strategy']",World of Cinema - Movie Tycoon,344160
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Early Access']",Survarium,355840
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",DC Universe Online™ - Episode Pack II,361182
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",DC Universe Online™ - Episode Pack I,361181
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Survarium - Ultimate Steam Starter Pack,359521
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Survarium - Steam Shotgun Pack,359520
"['Adventure', 'Casual', 'Indie']",Adventures of Bertram Fiddle: Episode 1: A Dreadly Business,354680
"['Action', 'Casual', 'Indie']",Crazy Steam Bros 2,355080
"['Action', 'Adventure', 'Indie']",Sun Blast: Star Fighter,344910
['RPG'],Dragon Fantasy: The Volumes of Westeria,327980
"['Adventure', 'Indie']",Overclocked: A History of Violence,339850
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Paladin Class Pack,360098
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monk Class Pack,360097
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Ranger Class Pack,360110
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Sorcerer Class Pack,360111
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Warlock Class Pack,360112
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Wizard Class Pack,360113
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Rogue Class Pack,360099
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Complete Core Monster Pack,360115
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Lost Mine of Phandelver,360114
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Aberrations,360120
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Beasts,360420
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Celestials &amp; Fiends,360421
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Dragons,360423
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Fey &amp; Giants,360424
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Humanoids,360425
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Monstrosities,360426
"['Indie', 'RPG', 'Strategy']","Fantasy Grounds - D&amp;D Monster Pack - Oozes, Plants &amp; Swarms",360427
"['Casual', 'Simulation']",Rocksmith® 2014 – Bush - “Glycerine”,342807
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Undead,360428
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Constructs &amp; Elementals,360422
"['Casual', 'Simulation']",Rocksmith® 2014 – Bush - “Swallowed”,342810
"['Casual', 'Simulation']",Rocksmith® 2014 – Bush - “Everything Zen”,342809
"['Casual', 'Simulation']",Rocksmith® 2014 – Bush Song Pack,342811
"['Casual', 'Simulation']",Rocksmith® 2014 – Bush - “Comedown”,342808
"['Action', 'Indie', 'Strategy']",Starlight Tactics™,354050
"['Action', 'Indie']",Primal Carnage: Extinction Soundtrack,361440
"['Action', 'Adventure', 'Indie']",Into The Gloom,342350
"['Adventure', 'Casual', 'Indie', 'RPG']",Official Guide - Millennium 2,357110
['Action'],Tropical Paradise Costume &amp; Movie Set,358142
['Action'],Variety Costume Set,358143
['Action'],Blue Estate The Game,305380
"['Free to Play', 'Racing', 'Simulation', 'Sports']",Copa Petrobras de Marcas,359800
"['Action', 'Simulation', 'Strategy']",Arma 3 Marksmen,332350
"['Adventure', 'Casual', 'Indie', 'RPG']",Official Guide - Millennium 3,357080
['Simulation'],TS Marketplace: Connex South Central Class 319 Livery Add-On,275125
"['Action', 'Casual', 'Indie', 'Strategy']",Luminosity,346780
['Strategy'],World War I,361380
['Simulation'],Train Simulator: Network SouthEast Class 159 DMU Add-On,222633
['Indie'],fault milestone two Demo,362710
['Indie'],Lakeview Cabin Collection,361990
"['Action', 'Indie']",99 Waves to Die,360600
"['Free to Play', 'Strategy']",Total War Battles: KINGDOM,300080
"['Action', 'Casual', 'Indie', 'Strategy']",Defend Your Life: TD,357780
"['Adventure', 'Indie']",Dead Synchronicity: Tomorrow Comes Today,339190
"['Adventure', 'Indie']",Dead Synchronicity - Soundtrack,358870
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Relativity Wars - A Science Space RTS,341640
"['Indie', 'RPG']",Choice of the Petal Throne,356800
"['Indie', 'RPG']",Choice of the Petal Throne Demo,356810
"['Indie', 'RPG', 'Simulation', 'Strategy']",Hero Generations,295590
"['Indie', 'RPG', 'Simulation', 'Strategy']",Hero Generations - Collector's Edition Content,362100
"['Casual', 'Indie']",Love And Order,350490
"['Casual', 'Indie', 'Simulation']",Domestic Dog,340340
"['Action', 'Indie']",The Undying Plague,349440
"['Action', 'Adventure', 'Indie']",Albedo: Eyes from Outer Space,277520
['Video Production'],Muvee Reveal 11,325330
['Casual'],Elementary My Dear Majesty!,343390
"['Free to Play', 'Massively Multiplayer', 'RPG']",Red Stone Online,350700
"['Action', 'Adventure', 'Casual', 'Indie']",Traps N' Gemstones,355140
"['Action', 'Adventure']",Far Cry® 4 Valley of the Yetis,324344
['Simulation'],Train Simulator: CSX AC6000CW Loco Add-On,277769
"['Action', 'Adventure', 'Indie', 'RPG']","I, Gladiator - Soundtracks",359500
"['Adventure', 'RPG', 'Strategy']",Agarest 2 - Bundle #8,343426
['Action'],Blue Steel Sub-Zero,347155
['Action'],Halo: Spartan Strike,324570
"['Adventure', 'Indie']",The Charnel House Trilogy,288930
"['Adventure', 'Indie']",The Charnel House Trilogy - OST,288940
"['Adventure', 'Indie']",The Charnel House Trilogy Demo,349800
"['RPG', 'Simulation', 'Strategy']",Tropico 5 - Inquisition,306390
"['Action', 'Adventure', 'Indie']",Westerado: Double Barreled,275200
"['Indie', 'RPG', 'Strategy']",Telepath Tactics,357940
"['Adventure', 'Indie']",House of Caravan,353550
"['Action', 'Casual', 'Indie']",StarFence: Heroic Edition,360750
"['Action', 'Indie']",Lovely Planet Demo,362050
"['Action', 'Casual', 'Indie']","Slow Down, Bull",333580
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",The Lost Valley,360890
"['Free to Play', 'Indie', 'Strategy']",Escape,365050
"['Free to Play', 'Indie', 'RPG', 'Strategy']",Shadow Hunter,365270
['Action'],Dynasty Warriors 8 - Empires: Castle Pack,348683
['Action'],DW8E: Castle and Scenario Pack,348682
['Action'],The Evil Within - The Consequence,354710
"['Action', 'Adventure', 'Indie']",Bloodbath Kavkaz,348020
"['Indie', 'RPG', 'Strategy']",Highlands,359920
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",Convoy,318230
['Simulation'],FSX: Steam Edition - Piper PA-32R-301 Saratoga SP Add-On,355340
"['Action', 'Adventure', 'Indie']",Super Furball,364770
['Strategy'],"Warhammer 40,000: Armageddon - Angels of Death",353761
"['Casual', 'Simulation']",Rocksmith® 2014 – Fuel - “Hemorrhage (In My Hands)”,342820
"['Adventure', 'Indie', 'Simulation']",Blue Rose Demo,365630
"['Design &amp; Illustration', 'Utilities', 'Web Publishing']",Nimble Writer,348200
"['Action', 'Adventure', 'Indie', 'Racing']",JumpJet Rex,329460
"['Casual', 'Simulation']",Rocksmith® 2014 – Alt-Rock Song Pack,342821
"['Adventure', 'Indie', 'RPG']",The Clans - Saga of the Twins,342090
"['Adventure', 'Indie', 'RPG']",The Clans - Saga of the Twins - Deluxe Edition,344200
"['Action', 'Adventure', 'Indie', 'Racing']",JumpJet Rex - Soundtrack,364400
['Casual'],Elementary My Dear Majesty! Demo,365490
['Simulation'],Airport Simulator 2015,319780
['Simulation'],Train Simulator: BR Class 07 Loco Add-On,277749
"['Action', 'Casual', 'Indie']",Unlimited Escape 2,318560
"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG', 'Strategy']",Lord of the Dark Castle Demo,358110
['Simulation'],BR Blue Class 07 Add-On Livery,295191
"['Action', 'Casual']",Kalimba,324140
"['Action', 'Casual']",Kalimba - The Dark Void - Coop,346071
"['Action', 'Casual']",Kalimba - The Dark Void - Solo,346070
"['Adventure', 'Indie', 'Strategy']",Parcel,316080
"['Action', 'Indie']",Ghost in the Machine,363220
"['Casual', 'Indie', 'Simulation']",Kitty Powers' Matchmaker,285740
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Deepworld,340810
"['Action', 'Indie', 'RPG']",Will Fight for Food: Super Actual Sellout: Game of the Hour,307210
['Action'],Unlock all Krypt Items,347154
['Action'],Samurai Pack,351556
"['Action', 'Adventure', 'Indie']",Environmental Station Alpha,350070
"['Action', 'Adventure', 'Indie']",Environmental Station Alpha Demo,350400
"['Action', 'Indie']",Quarries of Scred,346770
"['Indie', 'Early Access']",House of Nightmares B-Movie Edition,365290
"['Adventure', 'Indie', 'Simulation']",Blue Rose,362660
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - [Ju87G] Berta Hildebrand Pack,355260
['Indie'],Everything is Black and White,365430
"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Crest - an indirect god sim,341710
"['Adventure', 'Casual']",Mind Snares: Alice's Journey,363330
"['Action', 'Indie', 'RPG']",Crypt of the NecroDancer,247080
"['Action', 'Indie', 'RPG']",Crypt of the NecroDancer Extended Soundtrack,366080
"['Action', 'Simulation']",Fair Strike,352120
"['Action', 'Adventure', 'Indie', 'RPG']",The Indie Mixtape,352640
"['Action', 'Adventure', 'Indie']",The Way of the Pixelated Fist,365340
"['Action', 'Adventure', 'Indie']",The Curse of Nordic Cove,358000
"['Action', 'Casual', 'Indie']",Hypt,360520
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",World of Cinema - Directors Cut,361520
"['Action', 'Casual', 'Indie']",The Lost Battalion: All Out Warfare,364890
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Video Production']",Blender,365670
"['RPG', 'Simulation', 'Strategy']",Dungeons 2,262280
"['Indie', 'RPG']",Siralim,362090
"['Action', 'Indie', 'Strategy']",Infested Planet - Trickster's Arsenal,358020
"['Action', 'Casual', 'Indie']",Breakout Invaders,366700
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker 2003,362870
['Casual'],Let's Explore the Jungle (Junior Field Trips),363070
['Casual'],Let's Explore the Farm (Junior Field Trips),363060
['Casual'],Let's Explore the Airport (Junior Field Trips),363050
"['Adventure', 'Indie']",DRAGON: A Game About a Dragon,351150
"['Action', 'Indie', 'RPG']",The Weaponographist - Soundtrack,359890
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO Deluxe Nitro on-road tracks,344090
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO Deluxe Off-road tracks,344070
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO Deluxe Cars pack,344060
"['Action', 'Adventure', 'RPG']",Ys VI: The Ark of Napishtim,312540
"['Indie', 'Simulation', 'Strategy']",Influent DLC - Norsk [Learn Norwegian],338370
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO Deluxe Electric on-road tracks,344080
"['Casual', 'Simulation']",Rocksmith® 2014 – Dethklok - “Thunderhorse”,342822
"['Casual', 'Simulation']",Rocksmith® 2014 – Dethklok - “Awaken”,342823
"['Casual', 'Free to Play']",Ultimate Tic-Tac-Toe,360870
"['Casual', 'Simulation']",Rocksmith® 2014 – Dethklok Song Pack,342825
"['Casual', 'Simulation']",Rocksmith® 2014 – Dethklok - “Go Into the Water”,342824
"['Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",Boston Lockdown Campaign Book pdf,324300
"['Simulation', 'Sports', 'Early Access']",Carp Fishing Simulator,366290
"['Action', 'Adventure', 'Indie']",Bloodbath Kavkaz - Soundtrack,354260
"['Indie', 'RPG', 'Strategy']",Battle Brothers - Fangshire Helm,365382
"['Indie', 'RPG', 'Strategy']",Lilly and Sasha: Curse of the Immortals,364270
['Simulation'],FSX: Steam Edition - Piper PA-34-200T Seneca II Add-On,355341
"['Action', 'Adventure', 'Indie']",The Grave Digger,345340
"['Casual', 'Indie']",Metamorphabet,353280
"['Casual', 'Indie', 'RPG']",Remnants Of Isolation,360010
"['Action', 'Indie']",Helena The 3rd,367060
"['Indie', 'RPG']",Hollywood Visionary Demo,365220
"['Action', 'Adventure', 'Indie']",Gremlin Invasion: Survivor,349980
"['Action', 'Adventure', 'Indie', 'Simulation']",REVERSE SIDE: Official Soundtrack,321380
"['Indie', 'RPG']",Hollywood Visionary,365210
"['Action', 'Indie']",Screencheat - Deluxe Edition Upgrade,326510
"['Action', 'Indie', 'Sports']",Robot Roller-Derby Disco Dodgeball Soundtrack,367090
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Samurai Classics Music Resource Pack,356230
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Tyler Warren RTP Redesign 1,356231
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Valentine's Tile Pack,357260
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Wild Steam Resource Pack,357261
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Wild West Music Variety Pack,357262
"['Casual', 'Simulation']",Rocksmith® 2014 – Blues Song Pack,342831
['Action'],Blake Stone: Planet Strike,358310
['Action'],Blake Stone: Aliens of Gold,358190
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",TERA,323370
"['Action', 'Indie']",UfoPilot : Astro-Creeps Elite,367660
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",TERA: Starter Pack,326621
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",TERA: Accessorize Pack,326624
